log_id,item_id,user_id,log_type,quantity_changed,stock_after_change,reference_so_id,notes,timestamp
2365,373,3,SALE,-5,5,,Ref: sales_id=1074,2025-03-27 17:21:33
2366,373,1,RESTOCK,8,13,938.0,Stock received from supplier,2025-06-04 09:00:00
2367,374,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2368,374,1,RESTOCK,13,23,939.0,Stock received from supplier,2024-01-21 09:00:00
2369,374,3,SALE,-1,22,,Ref: sales_id=40,2024-01-22 12:10:41
2370,374,4,DAMAGED_LOST,-2,20,,Damaged/lost during handling (periodic check),2024-11-06 00:00:00
2371,374,2,DAMAGED_LOST,-1,19,,Damaged/lost during handling (periodic check),2025-05-12 00:00:00
2372,375,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2373,375,1,RESTOCK,10,20,941.0,Stock received from supplier,2024-01-25 09:00:00
2374,375,1,RESTOCK,13,33,942.0,Stock received from supplier,2025-06-09 09:00:00
2375,375,4,SALE,-1,32,,Ref: sales_id=1381,2025-10-31 10:50:34
2376,376,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2377,376,1,RESTOCK,14,24,943.0,Stock received from supplier,2024-01-18 09:00:00
2378,376,4,SALE,-1,23,,Ref: sales_id=710,2024-12-09 14:37:47
2379,376,3,SALE,-1,22,,Ref: sales_id=1100,2025-05-04 12:05:20
2380,377,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2381,377,1,RESTOCK,14,24,945.0,Stock received from supplier,2024-01-25 09:00:00
2382,377,2,SALE,-1,23,,Ref: sales_id=337,2024-07-19 14:32:30
2383,377,3,RETURN,1,24,,Customer return of sales_id=337,2024-07-25 14:32:30
2384,377,1,RESTOCK,9,33,946.0,Stock received from supplier,2025-06-06 09:00:00
2385,377,2,SALE,-1,32,,Ref: sales_id=1311,2025-08-20 11:46:39
2386,377,4,SALE,-1,31,,Ref: sales_id=1424,2025-12-27 14:48:38
2387,378,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2388,378,1,RESTOCK,14,24,947.0,Stock received from supplier,2024-01-13 09:00:00
2389,378,4,SALE,-1,23,,Ref: sales_id=171,2024-04-11 08:38:56
2390,378,1,RESTOCK,11,34,948.0,Stock received from supplier,2025-05-22 09:00:00
2391,378,4,SALE,-1,33,,Ref: sales_id=1419,2025-12-24 17:09:58
2392,379,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2393,379,4,SALE,-1,9,,Ref: sales_id=762,2024-12-16 14:44:55
2394,379,1,RESTOCK,9,18,950.0,Stock received from supplier,2025-05-29 09:00:00
2395,380,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2396,380,3,SALE,-1,9,,Ref: sales_id=436,2024-09-23 17:05:28
2397,380,1,RESTOCK,11,20,952.0,Stock received from supplier,2025-06-08 09:00:00
2398,381,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2399,381,1,RESTOCK,10,20,953.0,Stock received from supplier,2024-01-08 09:00:00
2400,381,4,SALE,-1,19,,Ref: sales_id=500,2024-10-30 09:15:54
2401,381,1,RESTOCK,8,27,954.0,Stock received from supplier,2025-05-21 09:00:00
2402,382,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2403,382,1,RESTOCK,11,21,955.0,Stock received from supplier,2024-01-21 09:00:00
2404,382,2,SALE,-1,20,,Ref: sales_id=737,2024-12-15 11:49:15
2405,382,1,RESTOCK,8,28,956.0,Stock received from supplier,2025-06-07 09:00:00
2406,383,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2407,383,1,RESTOCK,13,23,957.0,Stock received from supplier,2024-01-16 09:00:00
2408,383,2,SALE,-1,22,,Ref: sales_id=1077,2025-03-28 16:03:34
2409,384,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2410,384,1,RESTOCK,14,24,959.0,Stock received from supplier,2024-01-22 09:00:00
2411,384,3,SALE,-5,19,,Ref: sales_id=1027,2025-03-11 12:31:47
2412,384,1,RESTOCK,8,27,960.0,Stock received from supplier,2025-06-10 09:00:00
2413,385,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2414,385,4,SALE,-1,9,,Ref: sales_id=1048,2025-03-18 15:50:11
2415,385,1,RESTOCK,13,22,962.0,Stock received from supplier,2025-06-05 09:00:00
2416,386,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2417,386,1,RESTOCK,12,22,963.0,Stock received from supplier,2024-01-10 09:00:00
2418,386,2,SALE,-1,21,,Ref: sales_id=758,2024-12-16 09:12:23
2419,386,1,RESTOCK,13,34,964.0,Stock received from supplier,2025-05-26 09:00:00
2420,387,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2421,387,3,SALE,-2,8,,Ref: sales_id=195,2024-04-29 10:15:40
2422,387,1,RESTOCK,8,16,966.0,Stock received from supplier,2025-05-27 09:00:00
2423,388,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2424,388,1,RESTOCK,8,18,967.0,Stock received from supplier,2024-01-11 09:00:00
2425,388,2,SALE,-2,16,,Ref: sales_id=936,2025-02-06 12:10:04
2426,388,1,RESTOCK,10,26,968.0,Stock received from supplier,2025-05-24 09:00:00
2427,389,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2428,389,1,RESTOCK,12,22,969.0,Stock received from supplier,2024-01-10 09:00:00
2429,389,4,SALE,-1,21,,Ref: sales_id=147,2024-03-12 12:08:20
2430,389,3,SALE,-1,20,,Ref: sales_id=1260,2025-07-27 16:18:10
2431,390,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2432,390,1,RESTOCK,10,20,971.0,Stock received from supplier,2024-01-06 09:00:00
2433,390,2,SALE,-3,17,,Ref: sales_id=941,2025-02-08 08:59:41
2434,390,1,RESTOCK,11,28,972.0,Stock received from supplier,2025-05-25 09:00:00
2435,391,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2436,391,3,SALE,-1,9,,Ref: sales_id=11,2024-01-10 10:09:23
2437,391,1,RESTOCK,9,18,973.0,Stock received from supplier,2024-01-16 09:00:00
2438,391,4,SALE,-1,17,,Ref: sales_id=992,2025-02-17 08:54:20
2439,391,1,RESTOCK,11,28,974.0,Stock received from supplier,2025-05-31 09:00:00
2440,391,2,SALE,-1,27,,Ref: sales_id=1186,2025-06-18 11:02:20
2441,391,3,SALE,-1,26,,Ref: sales_id=1328,2025-08-31 13:19:24
2442,392,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2443,392,1,RESTOCK,9,19,975.0,Stock received from supplier,2024-01-25 09:00:00
2444,392,2,SALE,-1,18,,Ref: sales_id=940,2025-02-07 13:31:54
2445,392,1,RESTOCK,11,29,976.0,Stock received from supplier,2025-06-06 09:00:00
2446,393,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2447,393,1,RESTOCK,12,22,977.0,Stock received from supplier,2024-01-15 09:00:00
2448,393,4,SALE,-1,21,,Ref: sales_id=804,2024-12-22 16:47:48
2449,393,1,RESTOCK,11,32,978.0,Stock received from supplier,2025-06-03 09:00:00
2450,394,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2451,394,3,SALE,-1,9,,Ref: sales_id=102,2024-02-09 11:39:22
2452,394,4,SALE,-1,8,,Ref: sales_id=100,2024-02-09 17:49:31
2453,394,1,RESTOCK,10,18,980.0,Stock received from supplier,2025-05-24 09:00:00
2454,394,4,SALE,-1,17,,Ref: sales_id=1257,2025-07-24 14:56:20
2455,395,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2456,395,1,RESTOCK,11,21,981.0,Stock received from supplier,2024-01-12 09:00:00
2457,395,3,SALE,-1,20,,Ref: sales_id=658,2024-11-30 11:53:31
2458,395,1,RESTOCK,8,28,982.0,Stock received from supplier,2025-05-22 09:00:00
2459,396,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2460,396,1,RESTOCK,12,22,983.0,Stock received from supplier,2024-01-16 09:00:00
2461,396,3,SALE,-1,21,,Ref: sales_id=1031,2025-03-11 11:36:23
2462,396,1,RESTOCK,9,30,984.0,Stock received from supplier,2025-05-26 09:00:00
2463,397,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2464,397,1,RESTOCK,9,19,985.0,Stock received from supplier,2024-01-23 09:00:00
2465,397,4,SALE,-1,18,,Ref: sales_id=1018,2025-03-05 16:00:37
2466,397,1,RESTOCK,9,27,986.0,Stock received from supplier,2025-06-08 09:00:00
2467,398,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2468,398,1,RESTOCK,11,21,987.0,Stock received from supplier,2024-01-08 09:00:00
2469,398,3,SALE,-1,20,,Ref: sales_id=943,2025-02-08 13:23:17
2470,398,1,RESTOCK,14,34,988.0,Stock received from supplier,2025-05-17 09:00:00
2471,399,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2472,399,1,RESTOCK,9,19,989.0,Stock received from supplier,2024-01-07 09:00:00
2473,399,3,SALE,-2,17,,Ref: sales_id=850,2025-01-15 12:40:04
2474,399,1,RESTOCK,14,31,990.0,Stock received from supplier,2025-05-24 09:00:00
2475,400,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2476,400,1,RESTOCK,12,22,991.0,Stock received from supplier,2024-01-18 09:00:00
2477,400,2,SALE,-2,20,,Ref: sales_id=385,2024-08-28 16:06:07
2478,401,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2479,401,2,SALE,-1,9,,Ref: sales_id=1045,2025-03-14 11:50:31
2480,401,1,RESTOCK,11,20,994.0,Stock received from supplier,2025-05-17 09:00:00
2481,402,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2482,402,1,RESTOCK,9,19,995.0,Stock received from supplier,2024-01-20 09:00:00
2483,402,3,SALE,-1,18,,Ref: sales_id=977,2025-02-14 10:46:07
2484,402,1,RESTOCK,8,26,996.0,Stock received from supplier,2025-05-31 09:00:00
2485,403,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2486,403,1,RESTOCK,8,18,997.0,Stock received from supplier,2024-01-14 09:00:00
2487,403,3,SALE,-1,17,,Ref: sales_id=1041,2025-03-12 17:07:24
2488,404,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2489,404,1,RESTOCK,12,22,999.0,Stock received from supplier,2024-01-24 09:00:00
2490,404,3,SALE,-1,21,,Ref: sales_id=439,2024-09-24 11:37:04
2491,404,3,SALE,-1,20,,Ref: sales_id=1140,2025-05-20 15:22:54
2492,404,1,RESTOCK,12,32,1000.0,Stock received from supplier,2025-06-05 09:00:00
2493,405,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2494,405,1,RESTOCK,9,19,1001.0,Stock received from supplier,2024-01-12 09:00:00
2495,405,3,SALE,-1,18,,Ref: sales_id=502,2024-10-30 14:02:45
2496,406,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2497,406,1,RESTOCK,8,18,1003.0,Stock received from supplier,2024-01-13 09:00:00
2498,406,2,SALE,-2,16,,Ref: sales_id=159,2024-03-19 08:11:25
2499,406,2,SALE,-2,14,,Ref: sales_id=1148,2025-05-25 13:13:34
2500,406,1,RESTOCK,14,28,1004.0,Stock received from supplier,2025-06-01 09:00:00
2501,407,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2502,407,4,SALE,-1,9,,Ref: sales_id=61,2024-01-25 13:07:58
2503,407,1,RESTOCK,8,17,1006.0,Stock received from supplier,2025-05-20 09:00:00
2504,408,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2505,408,1,RESTOCK,13,23,1007.0,Stock received from supplier,2024-01-13 09:00:00
2506,408,4,SALE,-1,22,,Ref: sales_id=795,2024-12-22 09:18:16
2507,408,2,SALE,-1,21,,Ref: sales_id=1422,2025-12-26 09:32:14
2508,409,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2509,409,1,RESTOCK,12,22,1009.0,Stock received from supplier,2024-01-22 09:00:00
2510,409,4,SALE,-1,21,,Ref: sales_id=58,2024-01-24 13:28:09
2511,409,1,RESTOCK,11,32,1010.0,Stock received from supplier,2025-06-06 09:00:00
2512,409,2,SALE,-1,31,,Ref: sales_id=1210,2025-07-03 15:11:42
2513,410,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2514,410,1,RESTOCK,12,22,1011.0,Stock received from supplier,2024-01-20 09:00:00
2515,410,2,SALE,-2,20,,Ref: sales_id=962,2025-02-11 11:17:16
2516,411,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2517,411,1,RESTOCK,9,19,1013.0,Stock received from supplier,2024-01-14 09:00:00
2518,411,4,SALE,-1,18,,Ref: sales_id=156,2024-03-18 15:41:56
2519,411,1,RESTOCK,10,28,1014.0,Stock received from supplier,2025-06-02 09:00:00
2520,412,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2521,412,1,RESTOCK,10,20,1015.0,Stock received from supplier,2024-01-07 09:00:00
2522,412,3,SALE,-2,18,,Ref: sales_id=246,2024-05-27 09:54:18
2523,412,4,SALE,-1,17,,Ref: sales_id=350,2024-07-29 17:07:33
2524,412,4,SALE,-4,13,,Ref: sales_id=400,2024-09-05 16:59:00
2525,412,1,RESTOCK,8,21,1016.0,Stock received from supplier,2025-05-16 09:00:00
2526,413,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2527,413,1,RESTOCK,10,20,1017.0,Stock received from supplier,2024-01-12 09:00:00
2528,413,3,SALE,-10,10,,Ref: sales_id=967,2025-02-12 09:51:19
2529,413,1,RESTOCK,10,20,1018.0,Stock received from supplier,2025-05-23 09:00:00
2530,414,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2531,414,1,RESTOCK,12,22,1019.0,Stock received from supplier,2024-01-16 09:00:00
2532,414,4,SALE,-2,20,,Ref: sales_id=184,2024-04-17 10:26:24
2533,415,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2534,415,2,SALE,-1,9,,Ref: sales_id=472,2024-10-14 10:47:38
2535,416,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2536,416,3,SALE,-4,6,,Ref: sales_id=70,2024-01-26 16:06:42
2537,416,1,RESTOCK,8,14,1024.0,Stock received from supplier,2025-05-29 09:00:00
2538,417,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2539,417,1,RESTOCK,9,19,1025.0,Stock received from supplier,2024-01-17 09:00:00
2540,417,4,SALE,-1,18,,Ref: sales_id=1040,2025-03-12 15:05:48
2541,417,1,RESTOCK,11,29,1026.0,Stock received from supplier,2025-06-03 09:00:00
2542,418,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2543,418,1,RESTOCK,12,22,1027.0,Stock received from supplier,2024-01-14 09:00:00
2544,418,1,RESTOCK,12,34,1028.0,Stock received from supplier,2025-05-25 09:00:00
2545,418,2,SALE,-1,33,,Ref: sales_id=1265,2025-07-29 09:04:04
2546,418,4,SALE,-1,32,,Ref: sales_id=1335,2025-09-26 12:34:31
2547,419,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2548,419,2,SALE,-1,9,,Ref: sales_id=964,2025-02-12 13:13:29
2549,419,1,RESTOCK,8,17,1030.0,Stock received from supplier,2025-05-26 09:00:00
2550,420,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2551,420,1,RESTOCK,14,24,1031.0,Stock received from supplier,2024-01-08 09:00:00
2552,420,2,SALE,-1,23,,Ref: sales_id=1011,2025-03-03 14:01:22
2553,420,1,RESTOCK,8,31,1032.0,Stock received from supplier,2025-05-19 09:00:00
2554,421,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2555,421,1,RESTOCK,8,18,1033.0,Stock received from supplier,2024-01-15 09:00:00
2556,421,3,SALE,-1,17,,Ref: sales_id=251,2024-06-03 13:09:27
2557,421,2,SALE,-1,16,,Ref: sales_id=357,2024-08-03 16:55:40
2558,421,3,DAMAGED_LOST,-1,15,,Damaged/lost during handling (periodic check),2025-05-05 00:00:00
2559,421,1,RESTOCK,8,23,1034.0,Stock received from supplier,2025-06-03 09:00:00
2560,422,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2561,422,4,SALE,-1,9,,Ref: sales_id=387,2024-08-28 15:17:29
2562,422,1,RESTOCK,11,20,1036.0,Stock received from supplier,2025-05-29 09:00:00
2563,423,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2564,423,1,RESTOCK,11,21,1037.0,Stock received from supplier,2024-01-22 09:00:00
2565,423,1,RESTOCK,11,32,1038.0,Stock received from supplier,2024-08-07 09:00:00
2566,423,1,RESTOCK,13,45,1039.0,Stock received from supplier,2025-02-21 09:00:00
2567,423,1,RESTOCK,9,54,1040.0,Stock received from supplier,2025-09-06 09:00:00
2568,423,4,DAMAGED_LOST,-2,52,,Damaged/lost during handling (periodic check),2025-09-23 00:00:00
2569,424,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2570,424,1,RESTOCK,8,18,1041.0,Stock received from supplier,2024-01-09 09:00:00
2571,424,3,SALE,-1,17,,Ref: sales_id=304,2024-06-28 11:11:45
2572,424,1,RESTOCK,9,26,1042.0,Stock received from supplier,2025-05-22 09:00:00
2573,425,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2574,425,1,RESTOCK,12,22,1043.0,Stock received from supplier,2024-01-09 09:00:00
2575,425,2,SALE,-2,20,,Ref: sales_id=918,2025-01-31 09:41:57
2576,426,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2577,426,1,RESTOCK,12,22,1045.0,Stock received from supplier,2024-01-19 09:00:00
2578,426,2,SALE,-1,21,,Ref: sales_id=930,2025-02-03 12:36:23
2579,426,1,RESTOCK,10,31,1046.0,Stock received from supplier,2025-06-03 09:00:00
2580,427,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2581,427,1,RESTOCK,12,22,1047.0,Stock received from supplier,2024-01-13 09:00:00
2582,427,4,SALE,-2,20,,Ref: sales_id=924,2025-01-31 09:27:57
2583,427,1,RESTOCK,10,30,1048.0,Stock received from supplier,2025-05-31 09:00:00
2584,428,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2585,428,1,RESTOCK,8,18,1049.0,Stock received from supplier,2024-01-16 09:00:00
2586,428,2,SALE,-2,16,,Ref: sales_id=913,2025-01-31 08:17:31
2587,428,1,RESTOCK,12,28,1050.0,Stock received from supplier,2025-05-29 09:00:00
2588,429,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2589,429,1,RESTOCK,9,19,1051.0,Stock received from supplier,2024-01-19 09:00:00
2590,429,3,SALE,-5,14,,Ref: sales_id=983,2025-02-15 17:35:49
2591,429,4,SALE,-5,9,,Ref: sales_id=1158,2025-05-28 15:47:42
2592,429,1,RESTOCK,9,18,1052.0,Stock received from supplier,2025-06-04 09:00:00
2593,430,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2594,430,1,RESTOCK,12,22,1053.0,Stock received from supplier,2024-01-20 09:00:00
2595,430,4,SALE,-2,20,,Ref: sales_id=435,2024-09-21 08:09:22
2596,431,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2597,431,1,RESTOCK,14,24,1055.0,Stock received from supplier,2024-01-17 09:00:00
2598,431,4,SALE,-2,22,,Ref: sales_id=37,2024-01-19 17:23:46
2599,431,4,SALE,-2,20,,Ref: sales_id=1099,2025-05-04 12:37:30
2600,431,1,RESTOCK,11,31,1056.0,Stock received from supplier,2025-05-31 09:00:00
2601,431,2,SALE,-2,29,,Ref: sales_id=1240,2025-07-14 12:58:09
2602,432,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2603,432,1,RESTOCK,10,20,1057.0,Stock received from supplier,2024-01-09 09:00:00
2604,432,2,SALE,-2,18,,Ref: sales_id=334,2024-07-16 15:58:47
2605,432,3,SALE,-2,16,,Ref: sales_id=1152,2025-05-26 16:19:47
2606,432,1,RESTOCK,13,29,1058.0,Stock received from supplier,2025-05-30 09:00:00
2607,433,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2608,433,1,RESTOCK,10,20,1059.0,Stock received from supplier,2024-01-09 09:00:00
2609,433,4,SALE,-2,18,,Ref: sales_id=997,2025-02-17 14:27:07
2610,434,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2611,434,4,SALE,-1,9,,Ref: sales_id=527,2024-11-04 11:42:08
2612,434,4,SALE,-1,8,,Ref: sales_id=1124,2025-05-15 14:54:52
2613,435,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2614,435,1,RESTOCK,12,22,1063.0,Stock received from supplier,2024-01-14 09:00:00
2615,435,3,SALE,-1,21,,Ref: sales_id=638,2024-11-29 15:09:59
2616,435,1,RESTOCK,14,35,1064.0,Stock received from supplier,2025-06-01 09:00:00
2617,436,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2618,436,1,RESTOCK,12,22,1065.0,Stock received from supplier,2024-01-22 09:00:00
2619,436,2,SALE,-4,18,,Ref: sales_id=634,2024-11-29 16:10:29
2620,436,1,RESTOCK,8,26,1066.0,Stock received from supplier,2025-06-07 09:00:00
2621,437,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2622,437,4,SALE,-1,9,,Ref: sales_id=852,2025-01-15 17:40:24
2623,437,1,RESTOCK,11,20,1068.0,Stock received from supplier,2025-06-08 09:00:00
2624,438,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2625,438,2,SALE,-1,9,,Ref: sales_id=367,2024-08-08 13:01:18
2626,438,2,SALE,-1,8,,Ref: sales_id=1159,2025-05-28 12:21:40
2627,438,1,RESTOCK,14,22,1070.0,Stock received from supplier,2025-06-04 09:00:00
2628,439,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2629,439,1,RESTOCK,13,23,1071.0,Stock received from supplier,2024-01-18 09:00:00
2630,439,1,RESTOCK,9,32,1072.0,Stock received from supplier,2024-08-08 09:00:00
2631,439,1,RESTOCK,12,44,1073.0,Stock received from supplier,2025-02-26 09:00:00
2632,439,1,RESTOCK,11,55,1074.0,Stock received from supplier,2025-09-11 09:00:00
2633,440,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2634,440,1,RESTOCK,13,23,1075.0,Stock received from supplier,2024-01-25 09:00:00
2635,440,4,SALE,-1,22,,Ref: sales_id=142,2024-03-05 11:22:46
2636,440,1,RESTOCK,14,36,1076.0,Stock received from supplier,2025-06-04 09:00:00
2637,440,2,SALE,-1,35,,Ref: sales_id=1254,2025-07-24 09:32:41
2638,441,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2639,441,2,SALE,-1,9,,Ref: sales_id=432,2024-09-21 10:01:07
2640,441,1,RESTOCK,9,18,1078.0,Stock received from supplier,2025-06-03 09:00:00
2641,442,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2642,442,1,RESTOCK,10,20,1079.0,Stock received from supplier,2024-01-10 09:00:00
2643,442,4,SALE,-1,19,,Ref: sales_id=991,2025-02-17 08:03:02
2644,443,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2645,443,1,RESTOCK,8,18,1081.0,Stock received from supplier,2024-01-14 09:00:00
2646,443,4,SALE,-1,17,,Ref: sales_id=1022,2025-03-06 11:38:33
2647,443,2,SALE,-1,16,,Ref: sales_id=1101,2025-05-04 09:58:22
2648,444,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2649,444,1,RESTOCK,14,24,1083.0,Stock received from supplier,2024-01-19 09:00:00
2650,444,3,SALE,-1,23,,Ref: sales_id=420,2024-09-20 14:41:28
2651,444,1,RESTOCK,9,32,1084.0,Stock received from supplier,2025-06-02 09:00:00
2652,445,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2653,445,1,RESTOCK,10,20,1085.0,Stock received from supplier,2024-01-09 09:00:00
2654,445,3,DAMAGED_LOST,-3,17,,Damaged/lost during handling (periodic check),2024-11-08 00:00:00
2655,445,1,RESTOCK,8,25,1086.0,Stock received from supplier,2025-05-26 09:00:00
2656,445,2,SALE,-1,24,,Ref: sales_id=1301,2025-08-13 17:50:52
2657,445,2,SALE,-1,23,,Ref: sales_id=1372,2025-10-29 13:09:36
2658,446,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2659,446,1,RESTOCK,13,23,1087.0,Stock received from supplier,2024-01-08 09:00:00
2660,446,3,SALE,-1,22,,Ref: sales_id=180,2024-04-13 13:01:58
2661,446,1,RESTOCK,8,30,1088.0,Stock received from supplier,2025-05-20 09:00:00
2662,446,4,DAMAGED_LOST,-2,28,,Damaged/lost during handling (periodic check),2025-10-18 00:00:00
2663,447,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2664,447,1,RESTOCK,10,20,1089.0,Stock received from supplier,2024-01-19 09:00:00
2665,447,3,SALE,-1,19,,Ref: sales_id=289,2024-06-19 17:42:46
2666,447,1,RESTOCK,13,32,1090.0,Stock received from supplier,2025-06-09 09:00:00
2667,448,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2668,448,1,RESTOCK,14,24,1091.0,Stock received from supplier,2024-01-08 09:00:00
2669,448,2,SALE,-1,23,,Ref: sales_id=296,2024-06-26 08:13:00
