sales_id,user_id,sale_date,payment_method,subtotal,discount,total_amount
1225,2,2025-07-08 12:19:35,Cash,455.0,0.0,455.0
1226,2,2025-07-08 11:01:38,Cash,205.0,0.0,205.0
1227,3,2025-07-08 10:05:06,Cash,1100.0,0.0,1100.0
1228,2,2025-07-08 12:11:12,Cash,50.0,0.0,50.0
1229,3,2025-07-08 09:32:40,GCash,175.0,0.0,175.0
1230,2,2025-07-09 08:03:29,Cash,100.0,0.0,100.0
1231,3,2025-07-09 10:58:52,Bank Transfer,350.0,0.0,350.0
1232,2,2025-07-10 16:06:08,Cash,450.0,0.0,450.0
1233,3,2025-07-10 10:37:55,Cash,120.0,0.0,120.0
1234,3,2025-07-11 08:44:21,GCash,2550.0,0.0,2550.0
1235,3,2025-07-12 17:10:03,Cash,650.0,0.0,650.0
1236,4,2025-07-13 09:27:32,GCash,100.0,0.0,100.0
1237,3,2025-07-13 12:16:14,GCash,270.0,0.0,270.0
1238,4,2025-07-14 16:46:00,GCash,320.0,0.0,320.0
1239,2,2025-07-14 09:13:26,GCash,50.0,0.0,50.0
1240,2,2025-07-14 12:58:09,Cash,150.0,0.0,150.0
1241,3,2025-07-14 14:18:00,Cash,100.0,0.0,100.0
1242,2,2025-07-15 16:11:18,Bank Transfer,900.0,0.0,900.0
1243,4,2025-07-15 12:38:40,Bank Transfer,425.0,0.0,425.0
1244,2,2025-07-15 09:46:09,Cash,300.0,0.0,300.0
1245,4,2025-07-16 08:47:27,GCash,550.0,0.0,550.0
1246,3,2025-07-17 16:58:37,Cash,200.0,0.0,200.0
1247,4,2025-07-18 17:06:25,Bank Transfer,180.0,0.0,180.0
1248,3,2025-07-21 10:18:14,Bank Transfer,80.0,0.0,80.0
1249,4,2025-07-22 17:37:09,GCash,1750.0,0.0,1750.0
1250,4,2025-07-23 14:04:30,Cash,300.0,0.0,300.0
1251,2,2025-07-23 10:55:04,GCash,1200.0,0.0,1200.0
1252,2,2025-07-23 11:27:55,GCash,105.0,0.0,105.0
1253,2,2025-07-24 16:39:53,GCash,180.0,0.0,180.0
1254,2,2025-07-24 09:32:41,GCash,150.0,0.0,150.0
1255,4,2025-07-24 12:38:35,Bank Transfer,3500.0,0.0,3500.0
1256,4,2025-07-24 12:41:08,GCash,350.0,0.0,350.0
1257,4,2025-07-24 14:56:20,Cash,110.0,0.0,110.0
1258,3,2025-07-26 17:34:08,Cash,1500.0,0.0,1500.0
1259,2,2025-07-27 14:50:52,GCash,150.0,0.0,150.0
1260,3,2025-07-27 16:18:10,GCash,250.0,0.0,250.0
1261,4,2025-07-28 15:59:07,Credit Card,280.0,0.0,280.0
1262,4,2025-07-29 11:09:18,Cash,350.0,0.0,350.0
1263,3,2025-07-29 12:44:23,Cash,155.0,0.0,155.0
1264,2,2025-07-29 09:20:21,Bank Transfer,210.0,0.0,210.0
1265,2,2025-07-29 09:04:04,Cash,210.0,0.0,210.0
1266,2,2025-07-29 11:28:20,Cash,120.0,0.0,120.0
1267,2,2025-07-29 16:27:47,Cash,1400.0,0.0,1400.0
1268,3,2025-07-30 13:11:30,Credit Card,1000.0,0.0,1000.0
1269,3,2025-07-30 12:48:52,GCash,70.0,0.0,70.0
1270,3,2025-07-31 15:17:41,GCash,275.0,0.0,275.0
1271,2,2025-07-31 12:24:17,Cash,1680.0,0.0,1680.0
1272,4,2025-07-31 11:53:09,GCash,300.0,0.0,300.0
1273,2,2025-08-02 15:59:49,Cash,370.0,0.0,370.0
1274,4,2025-08-02 12:25:44,Cash,1800.0,0.0,1800.0
1275,2,2025-08-02 14:17:57,GCash,750.0,0.0,750.0
1276,3,2025-08-03 08:07:50,GCash,3000.0,0.0,3000.0
1277,4,2025-08-03 17:26:13,Cash,155.0,0.0,155.0
1278,4,2025-08-05 11:39:29,Credit Card,1850.0,0.0,1850.0
1279,4,2025-08-05 11:33:57,Cash,950.0,0.0,950.0
1280,4,2025-08-05 16:21:57,Cash,40.0,0.0,40.0
1281,2,2025-08-06 14:23:20,Cash,245.0,0.0,245.0
1282,2,2025-08-06 12:30:19,GCash,400.0,0.0,400.0
1283,3,2025-08-06 08:15:42,GCash,350.0,0.0,350.0
1284,3,2025-08-07 14:23:38,GCash,100.0,0.0,100.0
1285,3,2025-08-07 09:53:32,GCash,95.0,0.0,95.0
1286,2,2025-08-08 13:06:07,Cash,70.0,0.0,70.0
1287,2,2025-08-08 10:27:20,Cash,85.0,0.0,85.0
1288,3,2025-08-08 15:44:23,Cash,225.0,0.0,225.0
1289,3,2025-08-08 10:05:36,Cash,300.0,0.0,300.0
1290,2,2025-08-09 17:34:50,Cash,2000.0,0.0,2000.0
1291,2,2025-08-09 12:05:00,GCash,560.0,0.0,560.0
1292,2,2025-08-09 11:59:59,Cash,1000.0,0.0,1000.0
1293,3,2025-08-10 10:23:30,GCash,320.0,0.0,320.0
1294,4,2025-08-10 12:00:33,Credit Card,295.0,0.0,295.0
1295,3,2025-08-10 17:28:29,Cash,310.0,0.0,310.0
1296,4,2025-08-11 09:34:26,Cash,1950.0,0.0,1950.0
1297,2,2025-08-12 12:31:38,Cash,40.0,0.0,40.0
1298,4,2025-08-12 12:25:24,Cash,1850.0,0.0,1850.0
1299,4,2025-08-12 11:21:45,GCash,115.0,0.0,115.0
1300,2,2025-08-12 08:26:05,GCash,4750.0,0.0,4750.0
1301,2,2025-08-13 17:50:52,GCash,155.0,0.0,155.0
1302,3,2025-08-14 17:43:18,Credit Card,400.0,0.0,400.0
1303,4,2025-08-14 15:17:48,GCash,1400.0,0.0,1400.0
1304,2,2025-08-15 15:14:31,GCash,60.0,0.0,60.0
1305,2,2025-08-16 15:08:52,Bank Transfer,900.0,0.0,900.0
1306,3,2025-08-16 08:23:05,Bank Transfer,340.0,0.0,340.0
1307,2,2025-08-17 17:33:22,Cash,340.0,0.0,340.0
1308,4,2025-08-17 16:07:12,GCash,180.0,0.0,180.0
1309,3,2025-08-18 15:53:06,Cash,350.0,0.0,350.0
1310,4,2025-08-19 12:34:04,Cash,90.0,0.0,90.0
1311,2,2025-08-20 11:46:39,Cash,255.0,0.0,255.0
1312,4,2025-08-20 17:26:30,Cash,490.0,0.0,490.0
1313,3,2025-08-20 17:00:02,Cash,1900.0,0.0,1900.0
1314,2,2025-08-20 09:02:19,GCash,3500.0,0.0,3500.0
1315,3,2025-08-22 08:35:57,Cash,65.0,0.0,65.0
1316,4,2025-08-22 09:13:42,Cash,90.0,0.0,90.0
1317,2,2025-08-22 16:21:28,Cash,750.0,0.0,750.0
1318,2,2025-08-23 13:23:31,GCash,3400.0,0.0,3400.0
1319,4,2025-08-24 12:56:15,Cash,95.0,0.0,95.0
1320,3,2025-08-24 11:31:07,Credit Card,1500.0,0.0,1500.0
1321,4,2025-08-25 11:55:01,Cash,300.0,0.0,300.0
1322,2,2025-08-26 17:05:19,GCash,520.0,0.0,520.0
1323,4,2025-08-26 12:43:50,Cash,180.0,0.0,180.0
1324,3,2025-08-27 09:37:18,GCash,155.0,0.0,155.0
1325,4,2025-08-28 11:32:50,Bank Transfer,2400.0,0.0,2400.0
1326,3,2025-08-28 08:49:58,Cash,325.0,0.0,325.0
1327,2,2025-08-30 16:55:08,Cash,550.0,0.0,550.0
1328,3,2025-08-31 13:19:24,Credit Card,115.0,0.0,115.0
1329,3,2025-09-02 16:01:46,GCash,1700.0,0.0,1700.0
1330,3,2025-09-02 15:04:16,Cash,1000.0,0.0,1000.0
1331,2,2025-09-02 15:40:05,Cash,300.0,0.0,300.0
1332,4,2025-09-25 08:08:21,GCash,350.0,0.0,350.0
1333,2,2025-09-26 10:06:41,GCash,900.0,0.0,900.0
1334,3,2025-09-26 16:45:02,Cash,300.0,0.0,300.0
1335,4,2025-09-26 12:34:31,Cash,197.0,0.0,197.0
1336,3,2025-09-26 12:31:52,Cash,1600.0,0.0,1600.0
1337,2,2025-09-26 08:26:38,GCash,1950.0,0.0,1950.0
1338,2,2025-10-06 09:08:53,Bank Transfer,280.28,0.0,280.28
1339,4,2025-10-06 15:43:08,GCash,279.96,0.0,279.96
1340,2,2025-10-06 08:10:40,GCash,300.0,0.0,300.0
1341,2,2025-10-06 08:12:47,Cash,700.0,0.0,700.0
1342,4,2025-10-06 12:49:08,Bank Transfer,150.0,0.0,150.0
1343,2,2025-10-06 11:03:47,GCash,2300.0,0.0,2300.0
1344,4,2025-10-07 16:40:53,Bank Transfer,1250.0,0.0,1250.0
1345,2,2025-10-09 09:31:50,GCash,999.96,0.0,999.96
1346,3,2025-10-09 17:41:57,Bank Transfer,250.0,0.0,250.0
1347,3,2025-10-10 16:48:24,GCash,500.0,0.0,500.0
1348,4,2025-10-14 11:08:09,GCash,500.0,0.0,500.0
1349,3,2025-10-14 17:04:15,GCash,750.0,0.0,750.0
1350,4,2025-10-14 13:59:50,Cash,90.0,0.0,90.0
1351,4,2025-10-14 10:06:32,Cash,130.0,0.0,130.0
1352,2,2025-10-14 13:15:59,Bank Transfer,220.0,0.0,220.0
1353,4,2025-10-14 16:10:41,GCash,250.0,0.0,250.0
1354,2,2025-10-14 10:21:02,Cash,850.0,0.0,850.0
1355,4,2025-10-14 09:47:45,Cash,500.0,0.0,500.0
1356,4,2025-10-15 16:14:02,Bank Transfer,550.0,0.0,550.0
1357,3,2025-10-16 15:41:26,Cash,1600.0,0.0,1600.0
1358,2,2025-10-16 11:56:41,GCash,180.0,0.0,180.0
1359,3,2025-10-16 10:28:36,GCash,445.0,0.0,445.0
1360,4,2025-10-20 10:37:23,Cash,100.0,0.0,100.0
1361,2,2025-10-20 12:27:38,Bank Transfer,100.0,0.0,100.0
1362,3,2025-10-24 16:33:43,GCash,1400.0,0.0,1400.0
1363,4,2025-10-25 14:32:35,Credit Card,400.0,0.0,400.0
1364,4,2025-10-25 13:24:19,GCash,220.0,0.0,220.0
1365,3,2025-10-25 11:04:43,GCash,600.0,0.0,600.0
1366,4,2025-10-27 12:43:45,Cash,140.0,0.0,140.0
1367,3,2025-10-27 09:03:18,Bank Transfer,100.0,0.0,100.0
1368,2,2025-10-27 16:28:46,Cash,100.0,0.0,100.0
1369,3,2025-10-27 13:33:14,Cash,400.0,0.0,400.0
1370,4,2025-10-29 12:27:58,GCash,700.0,0.0,700.0
1371,2,2025-10-29 15:55:17,GCash,250.0,0.0,250.0
1372,2,2025-10-29 13:09:36,Bank Transfer,150.0,0.0,150.0
1373,2,2025-10-29 17:16:47,Bank Transfer,900.0,0.0,900.0
1374,2,2025-10-29 08:49:08,Bank Transfer,150.0,0.0,150.0
1375,3,2025-10-29 11:51:58,GCash,40.0,0.0,40.0
1376,2,2025-10-29 13:03:21,Cash,40.04,0.0,40.04
1377,4,2025-10-29 10:59:19,GCash,150.0,0.0,150.0
1378,3,2025-10-29 14:54:35,Cash,850.0,0.0,850.0
1379,3,2025-10-30 08:24:39,Cash,99.99,0.0,99.99
1380,3,2025-10-30 09:54:53,Credit Card,400.0,0.0,400.0
1381,4,2025-10-31 10:50:34,GCash,250.0,0.0,250.0
1382,2,2025-11-04 13:31:27,Bank Transfer,350.0,0.0,350.0
1383,2,2025-11-05 08:57:52,Cash,1200.0,0.0,1200.0
1384,4,2025-11-05 09:09:03,GCash,3000.0,0.0,3000.0
1385,3,2025-11-05 10:06:00,Cash,100.0,0.0,100.0
1386,2,2025-11-08 16:13:25,GCash,1800.0,0.0,1800.0
1387,2,2025-11-13 15:41:37,Bank Transfer,1200.0,0.0,1200.0
1388,4,2025-11-13 12:08:40,Cash,800.0,0.0,800.0
1389,2,2025-11-15 09:31:52,Cash,1200.0,0.0,1200.0
1390,2,2025-11-15 17:42:15,Cash,1950.0,0.0,1950.0
1391,4,2025-11-15 14:20:57,Cash,2496.0,0.0,2496.0
1392,2,2025-12-01 15:21:31,Cash,320.0,0.0,320.0
1393,2,2025-12-01 10:00:24,GCash,400.0,0.0,400.0
1394,2,2025-12-03 10:58:40,Credit Card,100.0,0.0,100.0
1395,3,2025-12-03 10:02:28,Cash,1350.0,0.0,1350.0
1396,3,2025-12-03 14:20:53,Cash,135.0,0.0,135.0
1397,3,2025-12-03 12:41:50,Cash,80.0,0.0,80.0
1398,3,2025-12-04 16:19:57,Cash,285.0,0.0,285.0
1399,3,2025-12-08 12:48:56,Cash,120.0,0.0,120.0
1400,3,2025-12-09 17:40:51,Cash,700.0,0.0,700.0
1401,3,2025-12-09 12:55:14,Bank Transfer,700.0,0.0,700.0
1402,4,2025-12-09 14:52:43,Cash,800.0,0.0,800.0
1403,3,2025-12-11 09:44:53,Cash,650.0,0.0,650.0
1404,3,2025-12-12 09:31:08,Cash,1900.0,0.0,1900.0
1405,2,2025-12-12 13:38:07,GCash,500.0,0.0,500.0
1406,3,2025-12-13 14:07:47,Cash,350.0,0.0,350.0
1407,3,2025-12-14 17:21:03,Cash,800.0,0.0,800.0
1408,3,2025-12-15 16:10:47,GCash,210.0,0.0,210.0
1409,3,2025-12-16 08:37:01,GCash,700.0,0.0,700.0
1410,4,2025-12-16 09:42:54,Cash,2050.0,0.0,2050.0
1411,2,2025-12-17 08:39:04,GCash,500.0,0.0,500.0
1412,3,2025-12-17 12:45:02,Cash,290.0,0.0,290.0
1413,2,2025-12-18 13:16:05,Cash,850.0,0.0,850.0
1414,4,2025-12-18 10:59:48,GCash,100.0,0.0,100.0
1415,2,2025-12-18 11:01:14,Cash,325.0,0.0,325.0
1416,4,2025-12-19 12:34:48,Cash,345.0,0.0,345.0
1417,3,2025-12-20 10:41:17,Cash,50.0,0.0,50.0
1418,3,2025-12-24 10:46:44,Cash,295.0,0.0,295.0
1419,4,2025-12-24 17:09:58,Cash,255.0,0.0,255.0
1420,3,2025-12-25 10:40:12,GCash,50.0,0.0,50.0
1421,2,2025-12-25 11:48:48,GCash,270.0,0.0,270.0
1422,2,2025-12-26 09:32:14,GCash,190.0,0.0,190.0
1423,3,2025-12-26 17:07:06,GCash,370.0,0.0,370.0
1424,4,2025-12-27 14:48:38,Cash,240.0,0.0,240.0
1425,4,2025-12-27 14:29:11,Cash,640.0,0.0,640.0
1426,4,2025-12-27 11:12:05,GCash,900.0,0.0,900.0
1427,4,2025-12-27 08:30:41,Cash,1100.0,0.0,1100.0
1428,4,2025-12-28 08:09:19,GCash,1000.0,0.0,1000.0
1429,3,2025-12-28 10:26:36,Cash,850.0,0.0,850.0
1430,2,2025-12-29 12:18:48,GCash,1950.0,0.0,1950.0
1431,4,2025-12-30 08:50:26,Cash,700.0,0.0,700.0
